doc_id,url,title,image_url,doc_len
3712,https://travel.kompas.com/read/2025/08/21/151518427/aturan-merokok-di-kereta-api-indonesia-dilarang-sejak-tahun-2012,"Aturan Merokok di Kereta Api Indonesia, Dilarang Sejak Tahun 2012","https://asset.kompas.com/crops/MDE2QWvBrNDpD4k9WeXsMY_E6u0=/134x135:1154x815/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/01/688caf2f4d2bf.jpeg",374
3713,https://travel.kompas.com/read/2025/08/24/195319227/akui-jalan-sempit-ahy-berencana-perbaiki-infrastruktur-di-dieng,"Akui Jalan Sempit, AHY Berencana Perbaiki Infrastruktur di Dieng","https://asset.kompas.com/crops/UvFm83xfg3xh-82jA6RFm1EAJCw=/0x0:1278x852/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/24/68aab1f5c19dc.jpg",355
3714,https://travel.kompas.com/read/2025/08/24/163751427/ahy-berharap-potong-rambut-gimbal-terus-dilestarikan,AHY Berharap Potong Rambut Gimbal Terus Dilestarikan,"https://asset.kompas.com/crops/30xFYZ9ym30sjtNbDGwYMhWGRHM=/0x0:1279x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/24/68aab1f5a811e.jpg",328
3715,https://travel.kompas.com/read/2025/08/24/160000727/nglarak-blarak-tradisi-unik-kulon-progo-yang-tetap-bertahan,"Nglarak Blarak, Tradisi Unik Kulon Progo yang Tetap Bertahan","https://asset.kompas.com/crops/MvmoEbi_0iAq2qfKHZcWOVBX6jA=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/24/68aa91a031981.jpg",449
3716,https://travel.kompas.com/read/2025/08/24/140000527/momentum-libur-nasional-belum-dimanfaatkan-secara-optimal,Momentum Libur Nasional Belum Dimanfaatkan Secara Optimal,"https://asset.kompas.com/crops/Oe8PRd0-t0q3T52R_7Y-I4OF_Ww=/0x0:7952x5301/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/05/27/683527b8cc8fa.jpg",416
3717,https://travel.kompas.com/read/2025/08/24/092120127/rapper-melly-mike-tiba-di-riau-siap-tampil-di-penutupan-festival-pacu-jalur,"Rapper Melly Mike Tiba di Riau, Siap Tampil di Penutupan Festival Pacu Jalur","https://asset.kompas.com/crops/YIKMElvzDugNKRim8jcK8lPpSDA=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/21/68a68acc38665.jpeg",309
3718,http://travel.kompas.com/read/2024/09/15/090900527/super-air-jet-buka-rute-baru-bandara-yia-padang-jambi-dan-pangkal-pinang,"Super Air Jet Buka Rute Baru Bandara YIA-Padang, Jambi, dan Pangkal Pinang","https://asset.kompas.com/crops/ui9A-2JlYABGoXRLlRtdXN5-qGk=/0x0:3191x2127/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/04/06/642dffe6b8933.jpg",275
3719,https://travel.kompas.com/read/2024/09/08/111100727/desa-wisata-telengan-gegelang-di-bali-tawarkan-10-aktivitas-menarik,"Desa Wisata Telengan Gegelang di Bali, Tawarkan 10 Aktivitas Menarik","https://asset.kompas.com/crops/qa94PglJU_a2K6y0B1tBCsEA1Js=/0x0:1800x1200/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/07/66dc327dc25d2.jpg",334
3720,https://travel.kompas.com/read/2024/08/28/190500327/pantai-pandawa-bali--daya-tarik-harga-tiket-dan-jam-buka,"Pantai Pandawa Bali: Daya Tarik, Harga Tiket, dan Jam Buka","https://asset.kompas.com/crops/pTv7oNRYNYZ02miixD1Ox3XX19c=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/07/24/64be0e295f754.jpg",268
3721,https://travel.kompas.com/read/2024/09/09/180300427/bikin-perjalanan-makin-nyaman-ini-3-tip-sewa-mobil-aman-saat-liburan-di-bali,"Bikin Perjalanan Makin Nyaman, Ini 3 Tip Sewa Mobil Aman Saat Liburan di Bali","https://asset.kompas.com/crops/pPGPpCkSHvuzru05jyQVqvoXtgY=/0x0:5040x3360/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/09/66dea0fe6d9e5.jpg",457
3722,https://travel.kompas.com/read/2024/09/13/090300127/duta-orchid-garden-bali-lihat-anggrek-lebih-dekat-,"Duta Orchid Garden Bali, Lihat Anggrek Lebih Dekat","https://asset.kompas.com/crops/tAVZTS3UKCG5CShjnx5wByIAguY=/47x0:560x342/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/12/66e23daf5f7f1.jpg",381
3723,https://travel.kompas.com/read/2024/08/19/103600427/melihat-lumba-lumba-di-pantai-lovina-bali-berapa-biayanya,"Melihat Lumba-lumba di Pantai Lovina Bali, Berapa Biayanya?","https://asset.kompas.com/crops/0eIOUpjqbPM2z2OPKnY4V5xosvY=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/14/66bcbbed4ab92.jpg",203
3724,https://travel.kompas.com/read/2024/08/14/143600327/handara-gate-bali--lokasi-jam-buka-dan-harga-tiket-masuk,"Handara Gate Bali: Lokasi, Jam Buka, dan Harga Tiket Masuk","https://asset.kompas.com/crops/MbiqKXoW3679f3pj8SS8YXQhduQ=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/13/66bb75a23ea95.jpg",189
3725,http://travel.kompas.com/read/2024/09/13/110300627/jenis-anggrek-di-duta-orchid-garden-bali-memanjakan-mata,"Jenis Anggrek di Duta Orchid Garden Bali, Memanjakan Mata","https://asset.kompas.com/crops/5Z-PJjU7por10AK9rO44EpvKFy8=/0x1:700x468/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/12/66e23e62a21d8.jpg",506
3726,http://travel.kompas.com/read/2024/09/13/090300127/duta-orchid-garden-bali-lihat-anggrek-lebih-dekat-,"Duta Orchid Garden Bali, Lihat Anggrek Lebih Dekat","https://asset.kompas.com/crops/tAVZTS3UKCG5CShjnx5wByIAguY=/47x0:560x342/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/12/66e23daf5f7f1.jpg",381
3727,http://travel.kompas.com/read/2024/09/09/180300427/bikin-perjalanan-makin-nyaman-ini-3-tip-sewa-mobil-aman-saat-liburan-di-bali,"Bikin Perjalanan Makin Nyaman, Ini 3 Tip Sewa Mobil Aman Saat Liburan di Bali","https://asset.kompas.com/crops/pPGPpCkSHvuzru05jyQVqvoXtgY=/0x0:5040x3360/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/09/66dea0fe6d9e5.jpg",457
3728,http://travel.kompas.com/read/2024/09/08/111100727/desa-wisata-telengan-gegelang-di-bali-tawarkan-10-aktivitas-menarik,"Desa Wisata Telengan Gegelang di Bali, Tawarkan 10 Aktivitas Menarik","https://asset.kompas.com/crops/qa94PglJU_a2K6y0B1tBCsEA1Js=/0x0:1800x1200/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/07/66dc327dc25d2.jpg",334
3729,http://travel.kompas.com/read/2024/09/02/111100327/desa-wisata-les-di-bali-utara-punya-salah-satu-air-terjun-tertinggi-pulau,"Desa Wisata Les di Bali Utara, Punya Salah Satu Air Terjun Tertinggi Pulau Dewata","https://asset.kompas.com/crops/_2br-PRKQh7KbG6zOsId7KHYsSU=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/01/66d43b43ab438.jpeg",377
3730,http://travel.kompas.com/read/2024/09/01/074200327/kemenparekraf-bersiap-ajukan-buleleng-bali-masuk-unesco-creative-cities,Kemenparekraf Bersiap Ajukan Buleleng Bali Masuk UNESCO Creative Cities Network,"https://asset.kompas.com/crops/q0LgU-kJJWoxy5WS0z1Ld1_I020=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/13/66bb76eb3b071.jpg",344
3731,https://travel.kompas.com/read/2024/09/13/144240227/long-weekend-kai-daop-6-yogyakarta-operasikan-kereta-tambahan,"Long Weekend, KAI Daop 6 Yogyakarta Operasikan Kereta Tambahan","https://asset.kompas.com/crops/LdSmNh7J_mMgMVtoKniV7B5N-bM=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/01/18/65a9061eb477c.jpg",255
3732,https://travel.kompas.com/read/2024/09/13/161200027/sambut-motogp-indonesia-2024-garuda-indonesia-beri-diskon-tiket-hingga-20,"Sambut MotoGP Indonesia 2024, Garuda Indonesia Beri Diskon Tiket hingga 20 Persen","https://asset.kompas.com/crops/p9jHTPiNDl0uGV6l_vxuez3pw4g=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/03/01/63ff6cb6b7efd.jpg",321
3733,http://travel.kompas.com/read/2025/10/02/145207027/permudah-turis-asing-datang-aplikasi-all-indonesia-resmi-diluncurkan,"Permudah Turis Asing Datang, Aplikasi All Indonesia Resmi Diluncurkan","https://asset.kompas.com/crops/K3FyhBzE-llYrzDhorqPkqhb_do=/0x0:1599x1066/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/02/68de2d3f064d0.jpeg",410
3734,http://travel.kompas.com/read/2025/11/14/160400527/korea-travel-fair-2025-ada-diskon-dan-cashback-hingga-rp-5-juta,"Korea Travel Fair 2025, Ada Diskon dan Cashback hingga Rp 5 Juta","https://asset.kompas.com/crops/BuHV92-0Q90GN3AC54oaEibtxeY=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/11/14/6916e25e1232a.jpg",466
3735,https://travel.kompas.com/read/2025/11/15/103309227/ada-promo-liburan-ke-korea-mulai-rp-11-jutaan-mau?page=all,"Ada Promo Liburan ke Korea Mulai Rp 11 Jutaan, Mau?","https://asset.kompas.com/crops/8PJvRskp3dLRf72M8dXlm38KLKo=/10x0:1000x660/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2021/09/17/614416e988474.jpg",577
3736,https://travel.kompas.com/read/2025/10/02/062204627/makin-banyak-turis-asing-ke-malaysia-apa-menariknya,"Makin Banyak Turis Asing ke Malaysia, Apa Menariknya?","https://asset.kompas.com/crops/Z61rf9hTJ5TZRSJ4usAvIimltX0=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/07/20/64b91f2eac999.jpg",348
3737,https://travel.kompas.com/read/2025/10/02/123247927/legenda-kisah-cinta-putri-chunhyang-di-namwon-diam-diam-jalin-asmara,"Legenda Kisah Cinta Putri Chunhyang di Namwon, Diam-diam Jalin Asmara","https://asset.kompas.com/crops/Ht6r89L29vBfnFe8hD1ghX3yRpI=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/09/28/68d9684e2d5b2.jpg",421
3738,http://travel.kompas.com/read/2025/11/14/150300827/war-bikin-paspor-di-gbk-1.000-kuota-ludes-h-5-festival-imigrasi,"War Bikin Paspor di GBK, 1.000 Kuota Ludes H-5 Festival Imigrasi","https://asset.kompas.com/crops/4LwwmcxhVe8L4bbxeO7iMkanbm8=/0x0:612x408/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/02/27/65dd408149682.jpeg",345
3739,https://travel.kompas.com/read/2025/09/25/083500727/taman-hitachi-seaside-ibaraki-tempat-wisata-musim-gugur-di-jepang,"Taman Hitachi Seaside Ibaraki, Tempat Wisata Musim Gugur di Jepang","https://asset.kompas.com/crops/rqkNrtdfTr0zkAzBIPLzxiisr7A=/0x0:2000x1333/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/09/22/68d0bc41426b4.jpg",195
3740,https://travel.kompas.com/read/2025/10/14/093500627/wajib-lihat-sekali-seumur-hidup-6-festival-musim-gugur-di-jepang?page=1,Wajib Lihat Sekali Seumur Hidup! 6 Festival Musim Gugur di Jepang,"https://asset.kompas.com/crops/K4J0224pwVZufBEUb0vEOLKhKLw=/0x0:640x427/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/13/68ec9c4d26485.jpg",207
3741,https://travel.kompas.com/read/2025/10/14/093500627/wajib-lihat-sekali-seumur-hidup-6-festival-musim-gugur-di-jepang?page=all#page2,Wajib Lihat Sekali Seumur Hidup! 6 Festival Musim Gugur di Jepang,"https://asset.kompas.com/crops/K4J0224pwVZufBEUb0vEOLKhKLw=/0x0:640x427/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/13/68ec9c4d26485.jpg",207
3742,http://travel.kompas.com/read/2025/10/08/153500327/kereta-supercepat-baru-jepang-punya-kursi-tegak-ini-alasannya,"Kereta Supercepat Baru Jepang Punya Kursi Tegak, Ini Alasannya","https://asset.kompas.com/crops/j4akK5pbeXsw3FPly8qauFwzEe8=/0x0:630x420/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/08/68e6157123673.jpg",206
3743,https://travel.kompas.com/read/2025/04/02/061118427/8-pantai-di-yogyakarta-berpasir-hitam-hingga-putih-cocok-dikunjungi-saat,"8 Pantai di Yogyakarta Berpasir Hitam hingga Putih, Cocok Dikunjungi Saat Libur Lebaran 2025","https://asset.kompas.com/crops/GItg4X10ot22FU5RpYDPfTqwLDY=/0x0:780x390/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2013/08/19/1557503pantaiii780x390.jpg",206
3744,https://travel.kompas.com/read/2025/04/02/140300527/10-hotel-di-yogyakarta-dengan-playground-liburan-nyaman-bersama-anak,"10 Hotel di Yogyakarta dengan Playground, Liburan Nyaman bersama Anak","https://asset.kompas.com/crops/Ge0e54x_hFZhNQE0U9Yaawhe868=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2022/12/08/63917b8c528f5.jpg",256
3745,https://travel.kompas.com/read/2025/10/03/152600727/citilink-tambah-penerbangan-ke-lombok-dukung-motogp-mandalika-2025,"Citilink Tambah Penerbangan ke Lombok, Dukung MotoGP Mandalika 2025","https://asset.kompas.com/crops/49mWlrm5YugNdKSxRhfcijyUegQ=/64x0:2000x1290/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/09/29/66f9029081bd3.jpg",199
3746,https://travel.kompas.com/read/2025/10/03/160000327/jadwal-damri-jakarta-bandara-soekarno-hatta-2025-dari-lebak-bulus-jam-berapa-?page=2,"Jadwal DAMRI Jakarta-Bandara Soekarno Hatta 2025, dari Lebak Bulus Jam Berapa?","https://asset.kompas.com/crops/Y0I2QNJRbnxBKFMKK8xjJiTkwws=/502x31:3966x2340/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a453285286b.jpg",141
3747,https://travel.kompas.com/read/2025/10/03/160000327/jadwal-damri-jakarta-bandara-soekarno-hatta-2025-dari-lebak-bulus-jam-berapa-?page=1,"Jadwal DAMRI Jakarta-Bandara Soekarno Hatta 2025, dari Lebak Bulus Jam Berapa?","https://asset.kompas.com/crops/Y0I2QNJRbnxBKFMKK8xjJiTkwws=/502x31:3966x2340/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a453285286b.jpg",338
3748,https://travel.kompas.com/read/2025/10/03/160000327/jadwal-damri-jakarta-bandara-soekarno-hatta-2025-dari-lebak-bulus-jam-berapa-?page=all#page2,"Jadwal DAMRI Jakarta-Bandara Soekarno Hatta 2025, dari Lebak Bulus Jam Berapa?","https://asset.kompas.com/crops/Y0I2QNJRbnxBKFMKK8xjJiTkwws=/502x31:3966x2340/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/08/19/68a453285286b.jpg",483
3749,http://travel.kompas.com/read/2025/10/03/071158427/catat-begini-cara-mencegah-penularan-rabies-saat-berwisata,"Catat, Begini Cara Mencegah Penularan Rabies Saat Berwisata","https://asset.kompas.com/crops/gXMP2CJF1_EWP-1nVe5hZ_KJx6A=/200x467:1800x1533/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/03/26/67e38a6e64c43.jpeg",323
3750,http://travel.kompas.com/read/2025/10/03/080000727/jadwal-ramp-check-jip-wisata-gunung-bromo-akan-diperpanjang,Jadwal Ramp Check Jip Wisata Gunung Bromo Akan Diperpanjang,"https://asset.kompas.com/crops/iQZhiuWOo4YPumkh6cmuO5qoiHg=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/06/07/6844319ab878f.jpg",306
3751,https://travel.kompas.com/read/2025/10/03/150300727/tiket-motogp-mandalika-2025-masih-ada-cek-harga-dan-cara-membelinya,"Tiket MotoGP Mandalika 2025 Masih Ada, Cek Harga dan Cara Membelinya","https://asset.kompas.com/crops/0hzimcjpuahCS7YYUAPC1kgY1Xk=/116x0:1073x638/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/02/68ddf6b03381f.jpeg",136
3752,https://travel.kompas.com/read/2025/10/03/141627127/akhir-pekan-ini-ada-motogp-mandalika-2025-berikut-jadwalnya,"Akhir Pekan Ini Ada MotoGP Mandalika 2025, Berikut Jadwalnya","https://asset.kompas.com/crops/nrsUIgEEwSTAWJolzfiUPx8A0DQ=/132x88:1190x793/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/02/68de6fd37dfad.jpg",214
3753,https://travel.kompas.com/read/2025/10/03/133500927/1-juta-tiket-world-expo-2025-osaka-belum-terpakai-kok-bisa-,"1 Juta Tiket World Expo 2025 Osaka Belum Terpakai, Kok Bisa?","https://asset.kompas.com/crops/gt322ah7m7aiD72QwYj2e4MEPHo=/0x0:1023x682/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/10/03/68df61ff39b18.jpg",195
3754,https://travel.kompas.com/read/2025/10/03/120435827/rute-airasia-dari-surabaya-ke-bangkok-pp-terbang-empat-kali-seminggu,"Rute AirAsia dari Surabaya ke Bangkok PP, Terbang Empat Kali Seminggu","https://asset.kompas.com/crops/G-wOL9Ra6csXkqZ7Z4s4MF_v3B4=/0x341:4096x3072/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/07/24/6881abf6db248.jpg",427
3755,https://travel.kompas.com/read/2025/02/18/210716627/lengkung-langit-lampung-harga-tiket-jam-buka-dan-lokasi,"Lengkung Langit Lampung: Harga Tiket, Jam Buka, dan Lokasi","https://asset.kompas.com/crops/PUoYvv1YVQUfkf4eQudiMFh1wMM=/0x0:1200x800/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/02/18/67b477f922767.jpg",145
3756,https://travel.kompas.com/read/2025/02/18/195106227/spot-foto-menarik-dengan-pemandangan-indah-di-lengkung-langit-lampung,Spot Foto Menarik dengan Pemandangan Indah di Lengkung Langit Lampung,"https://asset.kompas.com/crops/7v0i90UCc5OipwN09l6FgImVYgg=/55x0:645x393/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/02/18/67b477f75073c.jpg",195
3757,https://travel.kompas.com/read/2024/12/13/130300227/rute-menuju-ke-bukit-aslan-bandar-lampung,Rute Menuju ke Bukit AsLan Bandar Lampung,"https://asset.kompas.com/crops/3-eLrYVSXkz93BcpqtNU9t2KseY=/0x308:1344x1204/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/11/27/67472f6ca258c.jpg",276
3758,https://travel.kompas.com/read/2024/06/28/100900727/wahana-seru-yang-ada-di-taman-wisata-lembah-hijau-bandar-lampung-,Wahana Seru yang Ada di Taman Wisata Lembah Hijau Bandar lampung,"https://asset.kompas.com/crops/OpcrrOp2qegrJ01jw7CfeIoPgIw=/0x3:1440x963/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/06/27/667ccff738b77.jpg",286
3759,http://travel.kompas.com/read/2024/02/24/080400527/wisata-di-desa-wisata-sunrise-hill-petik-bintang-lampung,Wisata di Desa Wisata Sunrise Hill Petik Bintang Lampung,"https://asset.kompas.com/crops/4w6qGI0sw-j99nBNeeOHeWLJFNc=/0x123:1163x898/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/02/24/65d92059de8cf.jpg",284
3760,http://travel.kompas.com/read/2024/04/02/103700127/pulau-pahawang-lampung--sejarah-singkat-dan-daya-tarik,Pulau Pahawang Lampung: Sejarah Singkat dan Daya Tarik,"https://asset.kompas.com/crops/GR4IMp4nZZvaGytz9j9d4LDUW9g=/0x12:1000x678/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/04/02/660b5c10c41ed.jpeg",285
3761,http://travel.kompas.com/read/2024/04/02/123700227/cara-menuju-ke-pulau-pahawang-lampung,Cara Menuju ke Pulau Pahawang Lampung,"https://asset.kompas.com/crops/gbeQbSm3MCwZEhJEnKsn7HK_2m4=/0x293:750x793/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/04/02/660b787be8bd9.jpeg",239
3762,http://travel.kompas.com/read/2024/04/20/191900027/lanakila-lake-lampung--daya-tarik-harga-tiket-dan-jam-buka,"Lanakila Lake Lampung: Daya Tarik, Harga Tiket, dan Jam Buka","https://asset.kompas.com/crops/4lfQr9BtwJQD9XvQpw_hQriN3pQ=/10x394:1440x1347/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/04/20/6623a91fa1c13.jpg",179
3763,http://travel.kompas.com/read/2024/04/21/193956927/wahana-dan-aktivitas-wisata-di-lanakila-lake-lampung,Wahana dan Aktivitas Wisata di Lanakila Lake Lampung,"https://asset.kompas.com/crops/7pbzfxA_8hL-4ujdVBeZrsY8hzs=/0x550:1440x1510/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/04/21/6624fc9a1e4b2.jpg",159
3764,https://travel.kompas.com/read/2025/11/06/090900427/sebagian-menara-abad-pertengahan-di-roma-runtuh-4-pekerja-terluka,"Sebagian Menara Abad Pertengahan di Roma Runtuh, 4 Pekerja Terluka","https://asset.kompas.com/crops/GZt7NuFbdyMW_ZB0EW9KpzWFTMo=/0x0:2000x1333/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/11/04/69094f7118135.jpg",302
3765,https://travel.kompas.com/read/2025/07/19/070700927/dieng-culture-festival-2025-tanpa-jazz-atas-awan-ini-alasannya,"Dieng Culture Festival 2025 Tanpa Jazz Atas Awan, Ini Alasannya","https://asset.kompas.com/crops/N5vZBdQOK_zQp3UMigv4E3YIWrk=/0x0:2048x1365/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/24/66c924731cb98.jpg",374
3766,https://travel.kompas.com/read/2025/07/19/060600627/jadwal-dieng-culture-festival-2025-digelar-23-sampai-24-agustus,"Jadwal Dieng Culture Festival 2025, Digelar 23 sampai 24 Agustus","https://asset.kompas.com/crops/lHjswYApXZaOvt8uSzVYNJ5IZp4=/0x0:2048x1365/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2024/08/24/66c98a271644e.jpg",303
3767,https://travel.kompas.com/read/2025/07/19/053000927/nostalgia-inilah-nama-nama-kereta-bisnis-di-pulau-jawa-yang-pernah-beroperasi,"Nostalgia, Inilah Nama-nama Kereta Bisnis di Pulau Jawa yang Pernah Beroperasi","https://asset.kompas.com/crops/YFxkKWHorz8gP7ASxaZbCtcd970=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/07/17/6878ee98cf130.jpg",451
3768,https://travel.kompas.com/read/2025/11/06/150000927/melihat-malaysia-di-sumatera-barat-bangunan-dan-kulinernya-yang-mirip?page=2,"Melihat Malaysia di Sumatera Barat, Bangunan dan Kulinernya yang Mirip","https://asset.kompas.com/crops/jd09h3ly2zF_y7mSRZ7iJVW8mGA=/0x0:4032x2688/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/11/05/690ab162c0527.jpg",200
3769,https://travel.kompas.com/read/2025/11/06/150000927/melihat-malaysia-di-sumatera-barat-bangunan-dan-kulinernya-yang-mirip?page=1,"Melihat Malaysia di Sumatera Barat, Bangunan dan Kulinernya yang Mirip","https://asset.kompas.com/crops/jd09h3ly2zF_y7mSRZ7iJVW8mGA=/0x0:4032x2688/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/11/05/690ab162c0527.jpg",341
3770,https://travel.kompas.com/read/2024/12/17/070500727/5-wisata-indoor-di-bali-kunjungi-saat-musim-hujan,"5 Wisata Indoor di Bali, Kunjungi Saat Musim Hujan","https://asset.kompas.com/crops/C_9ZzDgtdvta3c31-jFutRrycok=/0x0:780x390/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2016/03/12/0104018upside-down-world-bali-20160306-061048780x390.jpg",454
3771,https://travel.kompas.com/read/2024/12/11/180400027/ini-4-persiapan-mendaki-saat-musim-hujan-yang-wajib-diikuti,Ini 4 Persiapan Mendaki Saat Musim Hujan yang Wajib Diikuti,"https://asset.kompas.com/crops/k8u1iBbunW2A3ehgKO6LWG0KS0E=/0x0:780x520/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2022/07/26/62df77030decf.jpg",237
3772,https://travel.kompas.com/read/2025/11/13/132300727/wisata-di-solok-turis-bisa-belajar-buat-minyak-atsiri-?page=all,"Wisata di Solok, Turis Bisa Belajar Buat Minyak Atsiri","https://asset.kompas.com/crops/AtoWbc-UC4I1aqshdfBcpIPt_xg=/0x0:4032x2688/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2025/11/12/691441364705e.jpg",793
